symbol,year,period,file_name,file_url
ASJT.JK,2024,tw1,FinancialStatement-2024-I-ASJT.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/ASJT/FinancialStatement-2024-I-ASJT.xlsx
ASJT.JK,2024,tw2,FinancialStatement-2024-II-ASJT.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/ASJT/FinancialStatement-2024-II-ASJT.xlsx
TALF.JK,2024,tw1,FinancialStatement-2024-I-TALF.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/TALF/FinancialStatement-2024-I-TALF.xlsx
TALF.JK,2024,tw2,FinancialStatement-2024-II-TALF.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/TALF/FinancialStatement-2024-II-TALF.xlsx
MANG.JK,2024,tw2,FinancialStatement-2024-II-MANG.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/MANG/FinancialStatement-2024-II-MANG.xlsx
PART.JK,2024,tw2,FinancialStatement-2024-II-PART.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/PART/FinancialStatement-2024-II-PART.xlsx
PTPW.JK,2024,tw1,FinancialStatement-2024-I-PTPW.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/PTPW/FinancialStatement-2024-I-PTPW.xlsx
SOLA.JK,2024,tw2,FinancialStatement-2024-II-SOLA.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/SOLA/FinancialStatement-2024-II-SOLA.xlsx
LEAD.JK,2024,tw1,FinancialStatement-2024-I-LEAD.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/LEAD/FinancialStatement-2024-I-LEAD.xlsx
MARI.JK,2024,tw1,FinancialStatement-2024-I-MARI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/MARI/FinancialStatement-2024-I-MARI.xlsx
MARI.JK,2024,tw2,FinancialStatement-2024-II-MARI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/MARI/FinancialStatement-2024-II-MARI.xlsx
ASLI.JK,2024,tw1,FinancialStatement-2024-I-ASLI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/ASLI/FinancialStatement-2024-I-ASLI.xlsx
ASLI.JK,2024,tw2,FinancialStatement-2024-II-ASLI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/ASLI/FinancialStatement-2024-II-ASLI.xlsx
AIMS.JK,2024,tw1,FinancialStatement-2024-I-AIMS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/AIMS/FinancialStatement-2024-I-AIMS.xlsx
