symbol,year,period,file_name,file_url
NZIA.JK,2024,tw1,FinancialStatement-2024-I-NZIA.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/NZIA/FinancialStatement-2024-I-NZIA.xlsx
NZIA.JK,2024,tw2,FinancialStatement-2024-II-NZIA.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/NZIA/FinancialStatement-2024-II-NZIA.xlsx
OASA.JK,2024,tw1,FinancialStatement-2024-I-OASA.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/OASA/FinancialStatement-2024-I-OASA.xlsx
OASA.JK,2024,tw2,FinancialStatement-2024-II-OASA.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/OASA/FinancialStatement-2024-II-OASA.xlsx
CAKK.JK,2024,tw1,FinancialStatement-2024-I-CAKK.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/CAKK/FinancialStatement-2024-I-CAKK.xlsx
CAKK.JK,2024,tw2,FinancialStatement-2024-II-CAKK.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/CAKK/FinancialStatement-2024-II-CAKK.xlsx
AKSI.JK,2024,tw1,FinancialStatement-2024-I-AKSI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/AKSI/FinancialStatement-2024-I-AKSI.xlsx
AKSI.JK,2024,tw2,FinancialStatement-2024-II-AKSI.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/AKSI/FinancialStatement-2024-II-AKSI.xlsx
TRUK.JK,2024,tw1,FinancialStatement-2024-I-TRUK.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/TRUK/FinancialStatement-2024-I-TRUK.xlsx
TRUK.JK,2024,tw2,FinancialStatement-2024-II-TRUK.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/TRUK/FinancialStatement-2024-II-TRUK.xlsx
UANG.JK,2024,tw1,FinancialStatement-2024-I-UANG.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/UANG/FinancialStatement-2024-I-UANG.xlsx
UANG.JK,2024,tw2,FinancialStatement-2024-II-UANG.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/UANG/FinancialStatement-2024-II-UANG.xlsx
LFLO.JK,2024,tw2,FinancialStatement-2024-II-LFLO.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/LFLO/FinancialStatement-2024-II-LFLO.xlsx
UVCR.JK,2024,tw1,FinancialStatement-2024-I-UVCR.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/UVCR/FinancialStatement-2024-I-UVCR.xlsx
UVCR.JK,2024,tw2,FinancialStatement-2024-II-UVCR.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/UVCR/FinancialStatement-2024-II-UVCR.xlsx
VAST.JK,2024,tw1,FinancialStatement-2024-I-VAST.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/VAST/FinancialStatement-2024-I-VAST.xlsx
VAST.JK,2024,tw2,FinancialStatement-2024-II-VAST.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/VAST/FinancialStatement-2024-II-VAST.xlsx
VOKS.JK,2024,tw1,FinancialStatement-2024-I-VOKS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/VOKS/FinancialStatement-2024-I-VOKS.xlsx
VOKS.JK,2024,tw2,FinancialStatement-2024-II-VOKS.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/VOKS/FinancialStatement-2024-II-VOKS.xlsx
IKPM.JK,2024,tw1,FinancialStatement-2024-I-IKPM.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/IKPM/FinancialStatement-2024-I-IKPM.xlsx
IKPM.JK,2024,tw2,FinancialStatement-2024-II-IKPM.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/IKPM/FinancialStatement-2024-II-IKPM.xlsx
VRNA.JK,2024,tw1,FinancialStatement-2024-I-VRNA.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/VRNA/FinancialStatement-2024-I-VRNA.xlsx
VRNA.JK,2024,tw2,FinancialStatement-2024-II-VRNA.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/VRNA/FinancialStatement-2024-II-VRNA.xlsx
WGSH.JK,2024,tw2,FinancialStatement-2024-II-WGSH.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/WGSH/FinancialStatement-2024-II-WGSH.xlsx
YELO.JK,2024,tw1,FinancialStatement-2024-I-YELO.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/YELO/FinancialStatement-2024-I-YELO.xlsx
YELO.JK,2024,tw2,FinancialStatement-2024-II-YELO.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/YELO/FinancialStatement-2024-II-YELO.xlsx
ZONE.JK,2024,tw1,FinancialStatement-2024-I-ZONE.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/ZONE/FinancialStatement-2024-I-ZONE.xlsx
ZONE.JK,2024,tw2,FinancialStatement-2024-II-ZONE.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/ZONE/FinancialStatement-2024-II-ZONE.xlsx
MPOW.JK,2024,tw1,FinancialStatement-2024-I-MPOW.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/MPOW/FinancialStatement-2024-I-MPOW.xlsx
MPOW.JK,2024,tw2,FinancialStatement-2024-II-MPOW.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/MPOW/FinancialStatement-2024-II-MPOW.xlsx
INDO.JK,2024,tw1,FinancialStatement-2024-I-INDO.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/INDO/FinancialStatement-2024-I-INDO.xlsx
INDO.JK,2024,tw2,FinancialStatement-2024-II-INDO.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/INDO/FinancialStatement-2024-II-INDO.xlsx
RSCH.JK,2024,tw1,FinancialStatement-2024-I-RSCH.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW1/RSCH/FinancialStatement-2024-I-RSCH.xlsx
RSCH.JK,2024,tw2,FinancialStatement-2024-II-RSCH.xlsx,/Portals/0/StaticData/ListedCompanies/Corporate_Actions/New_Info_JSX/Jenis_Informasi/01_Laporan_Keuangan/02_Soft_Copy_Laporan_Keuangan//Laporan Keuangan Tahun 2024/TW2/RSCH/FinancialStatement-2024-II-RSCH.xlsx
