symbol,date,balance_sheet_metrics,income_stmt_metrics,cash_flow_metrics
BABY.JK,2024-03-31,"{""total_current_assets"": 573931961942.0, ""total_non_current_assets"": 263921833167.0, ""total_assets"": 837853795109.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 56931034539.0, ""total_current_liabilities"": 223775009492.0, ""total_non_current_liabilities"": 129380584877.0, ""total_liabilities"": 353155594369.0, ""total_equity"": 484698200740.0, ""total_debt"": 162738994137.0, ""stockholders_equity"": 484592610293.0}","{""total_revenue"": 267056369439.0, ""cost_of_revenue"": 155587655970.0, ""gross_income"": 111468713469.0, ""operating_expenses"": 138784828856.0, ""operating_income"": 250253542325.0, ""non_operating_income"": -275717245494.0, ""pretax_income"": -25463703169.0, ""income_taxes"": 821705344.0, ""minorities"": 1245425.0, ""net_income"": -24643243250.0, ""interest_expense_non_operating"": 3242562491.0, ""ebit"": -22221140678.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2355950597.51434}","{""net_operating_cash_flow"": -21934787158.0, ""net_investing_cash_flow"": -4330501006.0, ""net_financing_cash_flow"": 18307610706.0, ""net_increased_decreased"": -7957677458.0, ""capital_expenditure"": 4330501006.0, ""free_cash_flow"": -17604286152.0}"
PIPA.JK,2024-03-31,"{""total_current_assets"": 126883727512.0, ""total_non_current_assets"": 55071829146.0, ""total_assets"": 181955556658.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 11410041614.0, ""total_current_liabilities"": 31100014394.0, ""total_non_current_liabilities"": 4393421680.0, ""total_liabilities"": 35493436074.0, ""total_equity"": 146462120584.0, ""total_debt"": 16147297717.0, ""stockholders_equity"": 146461879745.0}","{""total_revenue"": 6854772554.0, ""cost_of_revenue"": 4816709635.0, ""gross_income"": 2038062919.0, ""operating_expenses"": 1360721671.0, ""operating_income"": 3398784590.0, ""non_operating_income"": -3176451829.0, ""pretax_income"": 222332761.0, ""income_taxes"": null, ""minorities"": 5682.0, ""net_income"": 222327079.0, ""interest_expense_non_operating"": 320889708.0, ""ebit"": 543222469.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2779088487.5}","{""net_operating_cash_flow"": -376343108.0, ""net_investing_cash_flow"": 11075786524.0, ""net_financing_cash_flow"": -10720655133.0, ""net_increased_decreased"": -21211717.0, ""capital_expenditure"": 961371475.0, ""free_cash_flow"": 585028367.0}"
INDR.JK,2024-03-31,"{""total_current_assets"": 293995371.0, ""total_non_current_assets"": 503794179.0, ""total_assets"": 797789550.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 10863055.0, ""total_current_liabilities"": 285731693.0, ""total_non_current_liabilities"": 104481251.0, ""total_liabilities"": 390212944.0, ""total_equity"": 407576606.0, ""total_debt"": 115872513.0, ""stockholders_equity"": 403434092.0}","{""total_revenue"": 220689101.0, ""cost_of_revenue"": 221620572.0, ""gross_income"": -931471.0, ""operating_expenses"": 5805097.0, ""operating_income"": 4873626.0, ""non_operating_income"": -14812008.0, ""pretax_income"": -9938382.0, ""income_taxes"": 2350649.0, ""minorities"": -631.0, ""net_income"": -7587102.0, ""interest_expense_non_operating"": 1732715.0, ""ebit"": -8205667.0, ""ebitda"": null, ""diluted_shares_outstanding"": 163515129.31034485}","{""net_operating_cash_flow"": 6369289.0, ""net_investing_cash_flow"": -4268394.0, ""net_financing_cash_flow"": -3623576.0, ""net_increased_decreased"": -1522681.0, ""capital_expenditure"": 3675719.0, ""free_cash_flow"": 10045008.0}"
MSJA.JK,2024-03-31,"{""total_current_assets"": 46380549.0, ""total_non_current_assets"": 67307333.0, ""total_assets"": 113687882.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 25197444.0, ""total_current_liabilities"": 18765077.0, ""total_non_current_liabilities"": 10433599.0, ""total_liabilities"": 29198676.0, ""total_equity"": 84489206.0, ""total_debt"": 17998905.0, ""stockholders_equity"": 81851049.0}","{""total_revenue"": 17357013.0, ""cost_of_revenue"": 14478722.0, ""gross_income"": 2878291.0, ""operating_expenses"": 1493727.0, ""operating_income"": 4372018.0, ""non_operating_income"": -3980110.0, ""pretax_income"": 391908.0, ""income_taxes"": -56531.0, ""minorities"": -9963.0, ""net_income"": 345340.0, ""interest_expense_non_operating"": 348112.0, ""ebit"": 740020.0, ""ebitda"": null, ""diluted_shares_outstanding"": 5755666666.666667}","{""net_operating_cash_flow"": 1125512.0, ""net_investing_cash_flow"": -5498845.0, ""net_financing_cash_flow"": 8944499.0, ""net_increased_decreased"": 4571166.0, ""capital_expenditure"": 5501791.0, ""free_cash_flow"": 6627303.0}"
SKBM.JK,2024-03-31,"{""total_current_assets"": 1069617958656.0, ""total_non_current_assets"": 757128051584.0, ""total_assets"": 1826746010240.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 329195475784.0, ""total_current_liabilities"": 659225950548.0, ""total_non_current_liabilities"": 97094265916.0, ""total_liabilities"": 756320216464.0, ""total_equity"": 1070425793776.0, ""total_debt"": 502217236225.0, ""stockholders_equity"": 1001705990307.0}","{""total_revenue"": 567136830572.0, ""cost_of_revenue"": 485869814736.0, ""gross_income"": 81267015836.0, ""operating_expenses"": 68858504525.0, ""operating_income"": 150125520361.0, ""non_operating_income"": -145886882606.0, ""pretax_income"": 4238637755.0, ""income_taxes"": -2221930980.0, ""minorities"": -362456862.0, ""net_income"": 2379163637.0, ""interest_expense_non_operating"": 9839446582.0, ""ebit"": 14078084337.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1724031621.014493}","{""net_operating_cash_flow"": 105820654299.0, ""net_investing_cash_flow"": -7232944588.0, ""net_financing_cash_flow"": -63119184077.0, ""net_increased_decreased"": 35468525634.0, ""capital_expenditure"": 7614220206.0, ""free_cash_flow"": 113434874505.0}"
TEBE.JK,2024-03-31,"{""total_current_assets"": 471680730000.0, ""total_non_current_assets"": 699678290000.0, ""total_assets"": 1171359020000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 425374540000.0, ""total_current_liabilities"": 42018607000.0, ""total_non_current_liabilities"": 17035749000.0, ""total_liabilities"": 59054356000.0, ""total_equity"": 1112304664000.0, ""total_debt"": null, ""stockholders_equity"": 1104265454000.0}","{""total_revenue"": 97333653000.0, ""cost_of_revenue"": 58984378000.0, ""gross_income"": 38349275000.0, ""operating_expenses"": 9597656000.0, ""operating_income"": 47946931000.0, ""non_operating_income"": -15341101000.0, ""pretax_income"": 32605830000.0, ""income_taxes"": -7390727000.0, ""minorities"": 177116000.0, ""net_income"": 25037987000.0, ""interest_expense_non_operating"": 9138000.0, ""ebit"": 32614968000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1285317.6078028746}","{""net_operating_cash_flow"": 18887645000.0, ""net_investing_cash_flow"": 3192419000.0, ""net_financing_cash_flow"": -100215000.0, ""net_increased_decreased"": 21979849000.0, ""capital_expenditure"": 295281000.0, ""free_cash_flow"": 19182926000.0}"
BAPA.JK,2024-03-31,"{""total_current_assets"": 22925195111.0, ""total_non_current_assets"": 111029209026.0, ""total_assets"": 133954404137.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 413539508.0, ""total_current_liabilities"": 9193143021.0, ""total_non_current_liabilities"": 544771195.0, ""total_liabilities"": 9737914216.0, ""total_equity"": 124216489921.0, ""total_debt"": 3000000000.0, ""stockholders_equity"": 124203223808.0}","{""total_revenue"": 521206581.0, ""cost_of_revenue"": 398356384.0, ""gross_income"": 122850197.0, ""operating_expenses"": 1487875796.0, ""operating_income"": 1610725993.0, ""non_operating_income"": -3115204491.0, ""pretax_income"": -1504478498.0, ""income_taxes"": -32196248.0, ""minorities"": null, ""net_income"": -1536674746.0, ""interest_expense_non_operating"": 140034340.0, ""ebit"": -1364444158.0, ""ebitda"": null, ""diluted_shares_outstanding"": 642960144.7698745}","{""net_operating_cash_flow"": -967188955.0, ""net_investing_cash_flow"": 270827167.0, ""net_financing_cash_flow"": 159468000.0, ""net_increased_decreased"": -536893788.0, ""capital_expenditure"": 1677833.0, ""free_cash_flow"": -965511122.0}"
NICL.JK,2024-03-31,"{""total_current_assets"": 622058425304.0, ""total_non_current_assets"": 259646000681.0, ""total_assets"": 881704425985.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 104578108940.0, ""total_current_liabilities"": 109736722724.0, ""total_non_current_liabilities"": 14224753549.0, ""total_liabilities"": 123961476273.0, ""total_equity"": 757742949712.0, ""total_debt"": 3320348066.0, ""stockholders_equity"": 756483114181.0}","{""total_revenue"": 116799610236.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expenses"": null, ""operating_income"": null, ""non_operating_income"": null, ""pretax_income"": 19711363053.0, ""income_taxes"": -7438580761.0, ""minorities"": 75726461.0, ""net_income"": 12197055831.0, ""interest_expense_non_operating"": 22718624.0, ""ebit"": 19734081677.0, ""ebitda"": null, ""diluted_shares_outstanding"": 10606135505.217392}","{""net_operating_cash_flow"": -30626558639.0, ""net_investing_cash_flow"": -106011600.0, ""net_financing_cash_flow"": -462801000.0, ""net_increased_decreased"": -31195371239.0, ""capital_expenditure"": 106011600.0, ""free_cash_flow"": -30520547039.0}"
APLN.JK,2024-03-31,"{""total_current_assets"": 11033538375000.0, ""total_non_current_assets"": 17166681319000.0, ""total_assets"": 28200219694000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 670816801000.0, ""total_current_liabilities"": 8510977982000.0, ""total_non_current_liabilities"": 6387078445000.0, ""total_liabilities"": 14898056427000.0, ""total_equity"": 13302163267000.0, ""total_debt"": 7472885439000.0, ""stockholders_equity"": 10569772742000.0}","{""total_revenue"": 712796734000.0, ""cost_of_revenue"": 446086746000.0, ""gross_income"": 266709988000.0, ""operating_expenses"": 234751498000.0, ""operating_income"": 501461486000.0, ""non_operating_income"": -587993284000.0, ""pretax_income"": -86531798000.0, ""income_taxes"": -23448904000.0, ""minorities"": 16509461000.0, ""net_income"": -109980702000.0, ""interest_expense_non_operating"": 110221924000.0, ""ebit"": 23690126000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 22709185.457809694}","{""net_operating_cash_flow"": 44992300000.0, ""net_investing_cash_flow"": -1424320000.0, ""net_financing_cash_flow"": -142890484000.0, ""net_increased_decreased"": -99322504000.0, ""capital_expenditure"": 11227077000.0, ""free_cash_flow"": 56219377000.0}"
BCIP.JK,2024-03-31,"{""total_current_assets"": 348984150230.0, ""total_non_current_assets"": 543456959398.0, ""total_assets"": 892441109628.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 10806684331.0, ""total_current_liabilities"": 88892438752.0, ""total_non_current_liabilities"": 313065990688.0, ""total_liabilities"": 401958429440.0, ""total_equity"": 490482680188.0, ""total_debt"": 54386910520.0, ""stockholders_equity"": 475540927348.0}","{""total_revenue"": 33102527393.0, ""cost_of_revenue"": 16861941069.0, ""gross_income"": 16240586324.0, ""operating_expenses"": 8891972648.0, ""operating_income"": 25132558972.0, ""non_operating_income"": -14555666144.0, ""pretax_income"": 10576892828.0, ""income_taxes"": -1374165772.0, ""minorities"": 504209220.0, ""net_income"": 9202727056.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 1430677275.6578946}","{""net_operating_cash_flow"": -3915559212.0, ""net_investing_cash_flow"": -2827260564.0, ""net_financing_cash_flow"": -2562782014.0, ""net_increased_decreased"": -9305601790.0, ""capital_expenditure"": 1087980760.0, ""free_cash_flow"": -2827578452.0}"
CASS.JK,2024-03-31,"{""total_current_assets"": 1128204000000.0, ""total_non_current_assets"": 917855000000.0, ""total_assets"": 2046059000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 539405000000.0, ""total_current_liabilities"": 742967000000.0, ""total_non_current_liabilities"": 135492000000.0, ""total_liabilities"": 878459000000.0, ""total_equity"": 1167600000000.0, ""total_debt"": 100426000000.0, ""stockholders_equity"": 787592000000.0}","{""total_revenue"": 618533000000.0, ""cost_of_revenue"": 456197000000.0, ""gross_income"": 162336000000.0, ""operating_expenses"": null, ""operating_income"": 162336000000.0, ""non_operating_income"": 14956000000.0, ""pretax_income"": 177292000000.0, ""income_taxes"": -41961000000.0, ""minorities"": 64644000000.0, ""net_income"": 73612000000.0, ""interest_expense_non_operating"": 3647000000.0, ""ebit"": 180939000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2103.2}","{""net_operating_cash_flow"": 118551000000.0, ""net_investing_cash_flow"": -18472000000.0, ""net_financing_cash_flow"": -13827000000.0, ""net_increased_decreased"": 86252000000.0, ""capital_expenditure"": 18559000000.0, ""free_cash_flow"": 137110000000.0}"
ENRG.JK,2024-03-31,"{""total_current_assets"": 244514957.0, ""total_non_current_assets"": 1178605640.0, ""total_assets"": 1423120597.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 70087059.0, ""total_current_liabilities"": 382531196.0, ""total_non_current_liabilities"": 438027432.0, ""total_liabilities"": 820558628.0, ""total_equity"": 602561969.0, ""total_debt"": 306118193.0, ""stockholders_equity"": 673164218.0}","{""total_revenue"": 97279717.0, ""cost_of_revenue"": 64095082.0, ""gross_income"": 33184635.0, ""operating_expenses"": 5547307.0, ""operating_income"": 38731942.0, ""non_operating_income"": -24165685.0, ""pretax_income"": 14566257.0, ""income_taxes"": 3118536.0, ""minorities"": 15085.0, ""net_income"": 17669708.0, ""interest_expense_non_operating"": 8223981.0, ""ebit"": 22790238.0, ""ebitda"": null, ""diluted_shares_outstanding"": 24886912676.05634}","{""net_operating_cash_flow"": 23604958.0, ""net_investing_cash_flow"": -44665995.0, ""net_financing_cash_flow"": 8482195.0, ""net_increased_decreased"": -12578842.0, ""capital_expenditure"": 49492593.0, ""free_cash_flow"": 73097551.0}"
AGII.JK,2024-03-31,"{""total_current_assets"": 1658702000000.0, ""total_non_current_assets"": 6275403000000.0, ""total_assets"": 7934105000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 505699000000.0, ""total_current_liabilities"": 907956000000.0, ""total_non_current_liabilities"": 3257308000000.0, ""total_liabilities"": 4165264000000.0, ""total_equity"": 3768841000000.0, ""total_debt"": 3541931000000.0, ""stockholders_equity"": 3678599000000.0}","{""total_revenue"": 691559000000.0, ""cost_of_revenue"": 370411000000.0, ""gross_income"": 321148000000.0, ""operating_expenses"": 200130000000.0, ""operating_income"": 521278000000.0, ""non_operating_income"": -470498000000.0, ""pretax_income"": 50780000000.0, ""income_taxes"": -10085000000.0, ""minorities"": 2141000000.0, ""net_income"": 38554000000.0, ""interest_expense_non_operating"": 77385000000.0, ""ebit"": 128165000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 3067.1439936356405}","{""net_operating_cash_flow"": 44542000000.0, ""net_investing_cash_flow"": -212400000000.0, ""net_financing_cash_flow"": 98977000000.0, ""net_increased_decreased"": -68881000000.0, ""capital_expenditure"": 213393000000.0, ""free_cash_flow"": 257935000000.0}"
BMHS.JK,2024-03-31,"{""total_current_assets"": 896731998855.0, ""total_non_current_assets"": 2242282922430.0, ""total_assets"": 3139014921285.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 614369491781.0, ""total_current_liabilities"": 587960979754.0, ""total_non_current_liabilities"": 733017006092.0, ""total_liabilities"": 1320977985846.0, ""total_equity"": 1818036935439.0, ""total_debt"": 1155087102941.0, ""stockholders_equity"": 1600927544765.0}","{""total_revenue"": 413751175478.0, ""cost_of_revenue"": 219167444047.0, ""gross_income"": 194583731431.0, ""operating_expenses"": 156946408999.0, ""operating_income"": 351530140430.0, ""non_operating_income"": -328859881902.0, ""pretax_income"": 22670258528.0, ""income_taxes"": -5042921477.0, ""minorities"": 6757381306.0, ""net_income"": 10869955745.0, ""interest_expense_non_operating"": 15127673129.0, ""ebit"": 37797931657.0, ""ebitda"": null, ""diluted_shares_outstanding"": 10869955745.0}","{""net_operating_cash_flow"": 5962335492.0, ""net_investing_cash_flow"": -47654409012.0, ""net_financing_cash_flow"": 28237566116.0, ""net_increased_decreased"": -13454507404.0, ""capital_expenditure"": 47654409012.0, ""free_cash_flow"": 53616744504.0}"
PUDP.JK,2024-03-31,"{""total_current_assets"": 243048520403.0, ""total_non_current_assets"": 285767167265.0, ""total_assets"": 528815687668.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 74208149690.0, ""total_current_liabilities"": 11003324929.0, ""total_non_current_liabilities"": 5343998905.0, ""total_liabilities"": 16347323834.0, ""total_equity"": 512468363834.0, ""total_debt"": 1928000160.0, ""stockholders_equity"": 512358580213.0}","{""total_revenue"": 7588260574.0, ""cost_of_revenue"": 2731102299.0, ""gross_income"": 4857158275.0, ""operating_expenses"": 8811107496.0, ""operating_income"": 13668265771.0, ""non_operating_income"": -17616522595.0, ""pretax_income"": -3948256824.0, ""income_taxes"": -208756679.0, ""minorities"": null, ""net_income"": -4157013503.0, ""interest_expense_non_operating"": 59433986.0, ""ebit"": -3888822838.0, ""ebitda"": null, ""diluted_shares_outstanding"": 329660071.6098335}","{""net_operating_cash_flow"": 814515159.0, ""net_investing_cash_flow"": -551957087.0, ""net_financing_cash_flow"": 277292327.0, ""net_increased_decreased"": 539850399.0, ""capital_expenditure"": 551957087.0, ""free_cash_flow"": 1366472246.0}"
TBIG.JK,2024-03-31,"{""total_current_assets"": 4082877000000.0, ""total_non_current_assets"": 42674613000000.0, ""total_assets"": 46757490000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 695837000000.0, ""total_current_liabilities"": 20236495000000.0, ""total_non_current_liabilities"": 13870281000000.0, ""total_liabilities"": 34106776000000.0, ""total_equity"": 12650714000000.0, ""total_debt"": 30040203000000.0, ""stockholders_equity"": 11991095000000.0}","{""total_revenue"": 1704665000000.0, ""cost_of_revenue"": 464568000000.0, ""gross_income"": 1240097000000.0, ""operating_expenses"": 143468000000.0, ""operating_income"": 1383565000000.0, ""non_operating_income"": -788917000000.0, ""pretax_income"": 594648000000.0, ""income_taxes"": -232091000000.0, ""minorities"": 12715000000.0, ""net_income"": 349842000000.0, ""interest_expense_non_operating"": 484429000000.0, ""ebit"": 1079077000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 22643.495145631066}","{""net_operating_cash_flow"": 1665753000000.0, ""net_investing_cash_flow"": -674253000000.0, ""net_financing_cash_flow"": -1100054000000.0, ""net_increased_decreased"": -108554000000.0, ""capital_expenditure"": 675303000000.0, ""free_cash_flow"": 2341056000000.0}"
SMRA.JK,2024-03-31,"{""total_current_assets"": 15556251965000.0, ""total_non_current_assets"": 16278318078000.0, ""total_assets"": 31834570043000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 3388257195000.0, ""total_current_liabilities"": 12628569255000.0, ""total_non_current_liabilities"": 6479071080000.0, ""total_liabilities"": 19107640335000.0, ""total_equity"": 12726929708000.0, ""total_debt"": 7771832052000.0, ""stockholders_equity"": 10266080092000.0}","{""total_revenue"": 2133692132000.0, ""cost_of_revenue"": 1033699394000.0, ""gross_income"": 1099992738000.0, ""operating_expenses"": 383380069000.0, ""operating_income"": 1483372807000.0, ""non_operating_income"": -950232464000.0, ""pretax_income"": 533140343000.0, ""income_taxes"": -87474336000.0, ""minorities"": 4274403000.0, ""net_income"": 445666007000.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 16506791.473448018}","{""net_operating_cash_flow"": 319882537000.0, ""net_investing_cash_flow"": -764401395000.0, ""net_financing_cash_flow"": 539899331000.0, ""net_increased_decreased"": 95380473000.0, ""capital_expenditure"": 765135438000.0, ""free_cash_flow"": 1085017975000.0}"
HOPE.JK,2024-03-31,"{""total_current_assets"": 108720883494.0, ""total_non_current_assets"": 68222233927.0, ""total_assets"": 176943117421.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 48965007.0, ""total_current_liabilities"": 63741909024.0, ""total_non_current_liabilities"": 2047616960.0, ""total_liabilities"": 65789525984.0, ""total_equity"": 111153591437.0, ""total_debt"": 55248138535.0, ""stockholders_equity"": 111143312822.0}","{""total_revenue"": 3913107214.0, ""cost_of_revenue"": 4132595491.0, ""gross_income"": -219488277.0, ""operating_expenses"": 2122703754.0, ""operating_income"": 1903215477.0, ""non_operating_income"": -5849465512.0, ""pretax_income"": -3946250035.0, ""income_taxes"": 36547929.0, ""minorities"": -1170298.0, ""net_income"": -3908531808.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 2129722516.5383928}","{""net_operating_cash_flow"": -22588942.0, ""net_investing_cash_flow"": -4899998.0, ""net_financing_cash_flow"": -15073955.0, ""net_increased_decreased"": -42562895.0, ""capital_expenditure"": 4899998.0, ""free_cash_flow"": -17688944.0}"
TYRE.JK,2024-03-31,"{""total_current_assets"": 272698025874.0, ""total_non_current_assets"": 209098751025.0, ""total_assets"": 481796776899.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 60377866616.0, ""total_current_liabilities"": 152531103410.0, ""total_non_current_liabilities"": 17766192818.0, ""total_liabilities"": 170297296228.0, ""total_equity"": 311499480671.0, ""total_debt"": 122141111931.0, ""stockholders_equity"": 300276387117.0}","{""total_revenue"": 140671449474.0, ""cost_of_revenue"": 117690028080.0, ""gross_income"": 22981421394.0, ""operating_expenses"": 10446748151.0, ""operating_income"": 33428169545.0, ""non_operating_income"": -23980039111.0, ""pretax_income"": 9448130434.0, ""income_taxes"": -2003522131.0, ""minorities"": 282270500.0, ""net_income"": 7162337803.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 3476863011.1650486}","{""net_operating_cash_flow"": 55239075990.0, ""net_investing_cash_flow"": -20498587821.0, ""net_financing_cash_flow"": 2249201032.0, ""net_increased_decreased"": 36989689201.0, ""capital_expenditure"": 20498587821.0, ""free_cash_flow"": 75737663811.0}"
MYOR.JK,2024-03-31,"{""total_current_assets"": 16190454522483.0, ""total_non_current_assets"": 9727866100600.0, ""total_assets"": 25918320623083.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 4805227823946.0, ""total_current_liabilities"": 4535807701032.0, ""total_non_current_liabilities"": 4964604861760.0, ""total_liabilities"": 9500412562792.0, ""total_equity"": 16417908060291.0, ""total_debt"": 4322475687834.0, ""stockholders_equity"": 16156888860136.0}","{""total_revenue"": 8761157296274.0, ""cost_of_revenue"": 6326437670926.0, ""gross_income"": 2434719625348.0, ""operating_expenses"": 1121206549676.0, ""operating_income"": 3555926175024.0, ""non_operating_income"": -2148923579287.0, ""pretax_income"": 1407002595737.0, ""income_taxes"": -276668240951.0, ""minorities"": 18208838016.0, ""net_income"": 1112125516770.0, ""interest_expense_non_operating"": 55137964451.0, ""ebit"": 1462140560188.0, ""ebitda"": null, ""diluted_shares_outstanding"": 22242510335.4}","{""net_operating_cash_flow"": 1108121936921.0, ""net_investing_cash_flow"": -551299063397.0, ""net_financing_cash_flow"": 58577541667.0, ""net_increased_decreased"": 615400415191.0, ""capital_expenditure"": 624681670677.0, ""free_cash_flow"": 1732803607598.0}"
OBMD.JK,2024-03-31,"{""total_current_assets"": 150218761193.0, ""total_non_current_assets"": 38366754933.0, ""total_assets"": 188585516126.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 66156684023.0, ""total_current_liabilities"": 19378620775.0, ""total_non_current_liabilities"": 14741012666.0, ""total_liabilities"": 34119633441.0, ""total_equity"": 154465882685.0, ""total_debt"": 9326158166.0, ""stockholders_equity"": 154465882685.0}","{""total_revenue"": 53413524368.0, ""cost_of_revenue"": 8278004709.0, ""gross_income"": 45135519659.0, ""operating_expenses"": 20878922668.0, ""operating_income"": 66014442327.0, ""non_operating_income"": -41639779137.0, ""pretax_income"": 24374663190.0, ""income_taxes"": -5327801207.0, ""minorities"": null, ""net_income"": 19046861983.0, ""interest_expense_non_operating"": -46943283.0, ""ebit"": 24327719907.0, ""ebitda"": null, ""diluted_shares_outstanding"": 806045788.5315278}","{""net_operating_cash_flow"": -10150338368.0, ""net_investing_cash_flow"": -3467793162.0, ""net_financing_cash_flow"": 2213903872.0, ""net_increased_decreased"": -11404227658.0, ""capital_expenditure"": 335393162.0, ""free_cash_flow"": -9814945206.0}"
BRPT.JK,2024-03-31,"{""total_current_assets"": 3428766000.0, ""total_non_current_assets"": 6619708000.0, ""total_assets"": 10048474000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 1428835000.0, ""total_current_liabilities"": 1004730000.0, ""total_non_current_liabilities"": 4901709000.0, ""total_liabilities"": 5906439000.0, ""total_equity"": 4142035000.0, ""total_debt"": 4456864000.0, ""stockholders_equity"": 1706668000.0}","{""total_revenue"": 618595000.0, ""cost_of_revenue"": 501366000.0, ""gross_income"": 117229000.0, ""operating_expenses"": 50394000.0, ""operating_income"": 167623000.0, ""non_operating_income"": -126959000.0, ""pretax_income"": 40664000.0, ""income_taxes"": -26588000.0, ""minorities"": 5218000.0, ""net_income"": 8858000.0, ""interest_expense_non_operating"": 83961000.0, ""ebit"": 124625000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 93561767.315}","{""net_operating_cash_flow"": -359540000.0, ""net_investing_cash_flow"": -162340000.0, ""net_financing_cash_flow"": 150484000.0, ""net_increased_decreased"": -371396000.0, ""capital_expenditure"": 94392000.0, ""free_cash_flow"": -265148000.0}"
RICY.JK,2024-03-31,"{""total_current_assets"": 1344838000992.0, ""total_non_current_assets"": 198430837106.0, ""total_assets"": 1543268838098.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 37696181804.0, ""total_current_liabilities"": 1105055465624.0, ""total_non_current_liabilities"": 286836363951.0, ""total_liabilities"": 1391891829575.0, ""total_equity"": 151377008523.0, ""total_debt"": 1157282279438.0, ""stockholders_equity"": 131400906381.0}","{""total_revenue"": 239202627169.0, ""cost_of_revenue"": 186411628491.0, ""gross_income"": 52790998678.0, ""operating_expenses"": 42599517823.0, ""operating_income"": 95390516501.0, ""non_operating_income"": -115356068053.0, ""pretax_income"": -19965551552.0, ""income_taxes"": -573921132.0, ""minorities"": -1684528831.0, ""net_income"": -18854943853.0, ""interest_expense_non_operating"": 18741547759.0, ""ebit"": -1224003793.0, ""ebitda"": null, ""diluted_shares_outstanding"": 641761193.0905378}","{""net_operating_cash_flow"": 39648017129.0, ""net_investing_cash_flow"": -436259044.0, ""net_financing_cash_flow"": -26244278455.0, ""net_increased_decreased"": 12967479630.0, ""capital_expenditure"": 533887013.0, ""free_cash_flow"": 40181904142.0}"
