symbol,date,balance_sheet_metrics,income_stmt_metrics,cash_flow_metrics
KIOS.JK,2024-09-30,"{""total_current_asset"": 54699151653.0, ""total_non_current_asset"": 99623054724.0, ""total_asset"": 154322206377.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 2074967978.0, ""total_current_liabilities"": 12969500520.0, ""total_non_current_liabilities"": 578160973.0, ""total_liabilities"": 13547661493.0, ""total_equity"": 140774544884.0, ""total_debt"": null, ""stockholders_equity"": 140280538305.0}","{""total_revenue"": 91458382523.0, ""cost_of_revenue"": 89409054833.0, ""gross_income"": 2049327690.0, ""operating_expense"": 15617489329.0, ""operating_income"": 17666817019.0, ""non_operating_income_or_loss"": -31516756123.0, ""pretax_income"": -13849939104.0, ""income_taxes"": 2952346278.0, ""minorities"": 44248149.0, ""net_income"": -10941840975.0, ""interest_expense_non_operating"": 305200000.0, ""ebit"": -13544739104.0, ""ebitda"": null, ""diluted_shares_outstanding"": -109418409750.0}","{""operating_cash_flow"": 969263423.0, ""investing_cash_flow"": -15502790.0, ""financing_cash_flow"": null, ""net_increased_decreased"": 953760633.0, ""capital_expenditure"": 15502790.0, ""free_cash_flow"": 984766213.0}"
JARR.JK,2024-09-30,"{""total_current_asset"": 1414345102611.0, ""total_non_current_asset"": 2237717984668.0, ""total_asset"": 3652063087279.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 131989449228.0, ""total_current_liabilities"": 271721687189.0, ""total_non_current_liabilities"": 1783423816382.0, ""total_liabilities"": 2055145503571.0, ""total_equity"": 1596917583708.0, ""total_debt"": 1862939771273.0, ""stockholders_equity"": 1596917583708.0}","{""total_revenue"": 2634327293517.0, ""cost_of_revenue"": 2333011589404.0, ""gross_income"": 301315704113.0, ""operating_expense"": 46827917053.0, ""operating_income"": 348143621166.0, ""non_operating_income_or_loss"": -148981995594.0, ""pretax_income"": 199161625572.0, ""income_taxes"": -43815557626.0, ""minorities"": null, ""net_income"": 155346067946.0, ""interest_expense_non_operating"": 59350373474.0, ""ebit"": 258511999046.0, ""ebitda"": null, ""diluted_shares_outstanding"": 9230307067.498516}","{""operating_cash_flow"": 103421490600.0, ""investing_cash_flow"": -55653055748.0, ""financing_cash_flow"": -75996593609.0, ""net_increased_decreased"": -28228158757.0, ""capital_expenditure"": 56973129383.0, ""free_cash_flow"": 160394619983.0}"
KOKA.JK,2024-09-30,"{""total_current_asset"": 133030591662.0, ""total_non_current_asset"": 65181573840.0, ""total_asset"": 198212165502.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 4796214479.0, ""total_current_liabilities"": 24184623790.0, ""total_non_current_liabilities"": 472904006.0, ""total_liabilities"": 24657527796.0, ""total_equity"": 173554637706.0, ""total_debt"": 1517198388.0, ""stockholders_equity"": 173554637706.0}","{""total_revenue"": 54223315869.0, ""cost_of_revenue"": 39114154379.0, ""gross_income"": 15109161490.0, ""operating_expense"": 10867545659.0, ""operating_income"": 25976707149.0, ""non_operating_income_or_loss"": -22254090600.0, ""pretax_income"": 3722616549.0, ""income_taxes"": -1436917871.0, ""minorities"": null, ""net_income"": 2285698678.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 2857123347.5}","{""operating_cash_flow"": -21108002607.0, ""investing_cash_flow"": -2323666861.0, ""financing_cash_flow"": -541525927.0, ""net_increased_decreased"": -23973195395.0, ""capital_expenditure"": 2417266015.0, ""free_cash_flow"": -18690736592.0}"
LAND.JK,2024-09-30,"{""total_current_asset"": 193035766854.0, ""total_non_current_asset"": 542350275926.0, ""total_asset"": 735386042780.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 6990419266.0, ""total_current_liabilities"": 225232467538.0, ""total_non_current_liabilities"": 53269417992.0, ""total_liabilities"": 278501885530.0, ""total_equity"": 456884157250.0, ""total_debt"": 112827763489.0, ""stockholders_equity"": 456884157250.0}","{""total_revenue"": 37578968926.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expense"": null, ""operating_income"": null, ""non_operating_income_or_loss"": null, ""pretax_income"": 1392603747.0, ""income_taxes"": -697546143.0, ""minorities"": null, ""net_income"": 695057604.0, ""interest_expense_non_operating"": 5468829684.0, ""ebit"": 6861433431.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2780230416.0}","{""operating_cash_flow"": -18847622474.0, ""investing_cash_flow"": -2213821896.0, ""financing_cash_flow"": 10816907540.0, ""net_increased_decreased"": -10244536830.0, ""capital_expenditure"": 3507259152.0, ""free_cash_flow"": -15340363322.0}"
ERAL.JK,2024-09-30,"{""total_current_asset"": 1571838663241.0, ""total_non_current_asset"": 535140211756.0, ""total_asset"": 2106978874997.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 434380547307.0, ""total_current_liabilities"": 438588354493.0, ""total_non_current_liabilities"": 97888113851.0, ""total_liabilities"": 536476468344.0, ""total_equity"": 1570502406653.0, ""total_debt"": 118384899075.0, ""stockholders_equity"": 1569711750031.0}","{""total_revenue"": 3432234317728.0, ""cost_of_revenue"": 2964611101310.0, ""gross_income"": 467623216418.0, ""operating_expense"": 314020241145.0, ""operating_income"": 781643457563.0, ""non_operating_income_or_loss"": -582235794758.0, ""pretax_income"": 199407662805.0, ""income_taxes"": -42082277291.0, ""minorities"": 1984309.0, ""net_income"": 157323401205.0, ""interest_expense_non_operating"": 6666809400.0, ""ebit"": 206074472205.0, ""ebitda"": null, ""diluted_shares_outstanding"": 5187055760.138477}","{""operating_cash_flow"": 113107689401.0, ""investing_cash_flow"": -50428788717.0, ""financing_cash_flow"": -121530073296.0, ""net_increased_decreased"": -58851172612.0, ""capital_expenditure"": 47881598407.0, ""free_cash_flow"": 160989287808.0}"
HRME.JK,2024-09-30,"{""total_current_asset"": 173655419273.0, ""total_non_current_asset"": 661942108089.0, ""total_asset"": 835597527362.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 162046098012.0, ""total_current_liabilities"": 37558130022.0, ""total_non_current_liabilities"": 232605147990.0, ""total_liabilities"": 270163278012.0, ""total_equity"": 565434249350.0, ""total_debt"": 229662308687.0, ""stockholders_equity"": 565432244950.0}","{""total_revenue"": 86363973321.0, ""cost_of_revenue"": 32918785938.0, ""gross_income"": 53445187383.0, ""operating_expense"": 40699045507.0, ""operating_income"": 94144232890.0, ""non_operating_income_or_loss"": -168817226998.0, ""pretax_income"": -74672994108.0, ""income_taxes"": -766651173.0, ""minorities"": -120181.0, ""net_income"": -75439525100.0, ""interest_expense_non_operating"": 11603120109.0, ""ebit"": -63069873999.0, ""ebitda"": null, ""diluted_shares_outstanding"": 5958888238.546603}","{""operating_cash_flow"": -26904031071.0, ""investing_cash_flow"": 188293883208.0, ""financing_cash_flow"": -15054712811.0, ""net_increased_decreased"": 146335139326.0, ""capital_expenditure"": 26262627149.0, ""free_cash_flow"": -641403922.0}"
BAIK.JK,2024-09-30,"{""total_current_asset"": 102486609089.0, ""total_non_current_asset"": 36625305255.0, ""total_asset"": 139111914344.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 24788135069.0, ""total_current_liabilities"": 8924771359.0, ""total_non_current_liabilities"": 1194564697.0, ""total_liabilities"": 10119336056.0, ""total_equity"": 128992578288.0, ""total_debt"": 964970400.0, ""stockholders_equity"": 128355446228.0}","{""total_revenue"": 145635396421.0, ""cost_of_revenue"": 116271747705.0, ""gross_income"": 29363648716.0, ""operating_expense"": 21780656223.0, ""operating_income"": 51144304939.0, ""non_operating_income_or_loss"": -43634437674.0, ""pretax_income"": 7509867265.0, ""income_taxes"": -366144400.0, ""minorities"": -129678095.0, ""net_income"": 7273400960.0, ""interest_expense_non_operating"": 82745589.0, ""ebit"": 7592612854.0, ""ebitda"": null, ""diluted_shares_outstanding"": 308325602.37388724}","{""operating_cash_flow"": -35498888286.0, ""investing_cash_flow"": -9510403764.0, ""financing_cash_flow"": 63229756285.0, ""net_increased_decreased"": 18220464235.0, ""capital_expenditure"": 9510403764.0, ""free_cash_flow"": -25988484522.0}"
KOBX.JK,2024-09-30,"{""total_current_asset"": 2474818552290.0, ""total_non_current_asset"": 1099587996208.0, ""total_asset"": 3574406548498.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 36454527746.0, ""total_current_liabilities"": 2804168144649.0, ""total_non_current_liabilities"": 326223602965.0, ""total_liabilities"": 3130391747614.0, ""total_equity"": 444014800884.0, ""total_debt"": 1798783094041.0, ""stockholders_equity"": 441486999449.0}","{""total_revenue"": 1558610768359.0, ""cost_of_revenue"": 1259577428964.0, ""gross_income"": 299033339395.0, ""operating_expense"": 210269333752.0, ""operating_income"": 509302673147.0, ""non_operating_income_or_loss"": -541011322702.0, ""pretax_income"": -31708649555.0, ""income_taxes"": -4308342357.0, ""minorities"": 277251924.0, ""net_income"": -36294243836.0, ""interest_expense_non_operating"": 134324695704.0, ""ebit"": 102616046149.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2272500000.0}","{""operating_cash_flow"": -439376142117.0, ""investing_cash_flow"": -83651160424.0, ""financing_cash_flow"": 445245546907.0, ""net_increased_decreased"": -77781755634.0, ""capital_expenditure"": 183338668166.0, ""free_cash_flow"": -256037473951.0}"
MERK.JK,2024-09-30,"{""total_current_asset"": 669902247000.0, ""total_non_current_asset"": 247009155000.0, ""total_asset"": 916911402000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 76673364000.0, ""total_current_liabilities"": 147741859000.0, ""total_non_current_liabilities"": 39593270000.0, ""total_liabilities"": 187335129000.0, ""total_equity"": 729576273000.0, ""total_debt"": null, ""stockholders_equity"": 729576273000.0}","{""total_revenue"": 753737883000.0, ""cost_of_revenue"": 512731065000.0, ""gross_income"": 241006818000.0, ""operating_expense"": 152333929000.0, ""operating_income"": 393340747000.0, ""non_operating_income_or_loss"": -292865691000.0, ""pretax_income"": 100475056000.0, ""income_taxes"": -23417576000.0, ""minorities"": 0.0, ""net_income"": 77057480000.0, ""interest_expense_non_operating"": 2888008000.0, ""ebit"": 103363064000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 450628538.0116959}","{""operating_cash_flow"": 26813396000.0, ""investing_cash_flow"": -4562474000.0, ""financing_cash_flow"": -147014383000.0, ""net_increased_decreased"": -124763461000.0, ""capital_expenditure"": 4562474000.0, ""free_cash_flow"": 31375870000.0}"
AKRA.JK,2024-09-30,"{""total_current_asset"": 18064724427000.0, ""total_non_current_asset"": 11710942947000.0, ""total_asset"": 29775667374000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 4653821222000.0, ""total_current_liabilities"": 11568004738000.0, ""total_non_current_liabilities"": 4590385951000.0, ""total_liabilities"": 16158390689000.0, ""total_equity"": 13617276685000.0, ""total_debt"": 4992056479000.0, ""stockholders_equity"": 10754412017000.0}","{""total_revenue"": 28612463065000.0, ""cost_of_revenue"": 26259583089000.0, ""gross_income"": 2352879976000.0, ""operating_expense"": 685634250000.0, ""operating_income"": 3038514226000.0, ""non_operating_income_or_loss"": -1193180535000.0, ""pretax_income"": 1845333691000.0, ""income_taxes"": -291681296000.0, ""minorities"": 84232391000.0, ""net_income"": 1469420004000.0, ""interest_expense_non_operating"": 49149212000.0, ""ebit"": 1894482903000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 19752923833.848637}","{""operating_cash_flow"": 876845121000.0, ""investing_cash_flow"": -924569088000.0, ""financing_cash_flow"": -1804035002000.0, ""net_increased_decreased"": -1851758969000.0, ""capital_expenditure"": 928335834000.0, ""free_cash_flow"": 1805180955000.0}"
ACRO.JK,2024-09-30,"{""total_current_asset"": 63057244596.0, ""total_non_current_asset"": 144189140532.0, ""total_asset"": 207246385128.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 31733082438.0, ""total_current_liabilities"": 13381515920.0, ""total_non_current_liabilities"": 2826058601.0, ""total_liabilities"": 16207574521.0, ""total_equity"": 191038810607.0, ""total_debt"": 10051632000.0, ""stockholders_equity"": 191038810607.0}","{""total_revenue"": 32355979035.0, ""cost_of_revenue"": 15874950379.0, ""gross_income"": 16481028656.0, ""operating_expense"": 3834193715.0, ""operating_income"": 20315222371.0, ""non_operating_income_or_loss"": -9513927405.0, ""pretax_income"": 10801294966.0, ""income_taxes"": -2404415899.0, ""minorities"": null, ""net_income"": 8396879067.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 2468859891.000003}","{""operating_cash_flow"": 5001301597.0, ""investing_cash_flow"": -18175212848.0, ""financing_cash_flow"": 42655869073.0, ""net_increased_decreased"": 29481957822.0, ""capital_expenditure"": 18463143186.0, ""free_cash_flow"": 23464444783.0}"
GEMS.JK,2024-09-30,"{""total_current_asset"": 680291014.0, ""total_non_current_asset"": 547600927.0, ""total_asset"": 1227891941.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 247178556.0, ""total_current_liabilities"": 485056455.0, ""total_non_current_liabilities"": 66802345.0, ""total_liabilities"": 551858800.0, ""total_equity"": 676033141.0, ""total_debt"": 144118140.0, ""stockholders_equity"": 666947763.0}","{""total_revenue"": 2012545147.0, ""cost_of_revenue"": 1158098266.0, ""gross_income"": 854446881.0, ""operating_expense"": 320340303.0, ""operating_income"": 1174787184.0, ""non_operating_income_or_loss"": -643444011.0, ""pretax_income"": 531343173.0, ""income_taxes"": -126081480.0, ""minorities"": 7866024.0, ""net_income"": 397395669.0, ""interest_expense_non_operating"": 8875027.0, ""ebit"": 540218200.0, ""ebitda"": null, ""diluted_shares_outstanding"": 5882353000.0}","{""operating_cash_flow"": 528540194.0, ""investing_cash_flow"": -95684918.0, ""financing_cash_flow"": -503040954.0, ""net_increased_decreased"": -70185678.0, ""capital_expenditure"": 10127224.0, ""free_cash_flow"": 538667418.0}"
BUKA.JK,2024-09-30,"{""total_current_asset"": 19097819197000.0, ""total_non_current_asset"": 6553529068000.0, ""total_asset"": 25651348265000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 11360297325000.0, ""total_current_liabilities"": 754304059000.0, ""total_non_current_liabilities"": 94064479000.0, ""total_liabilities"": 848368538000.0, ""total_equity"": 24802979727000.0, ""total_debt"": 35224045000.0, ""stockholders_equity"": 24789833478000.0}","{""total_revenue"": 3399618954000.0, ""cost_of_revenue"": null, ""gross_income"": null, ""operating_expense"": null, ""operating_income"": null, ""non_operating_income_or_loss"": null, ""pretax_income"": -580755690000.0, ""income_taxes"": -12474482000.0, ""minorities"": 4119750000.0, ""net_income"": -597349922000.0, ""interest_expense_non_operating"": 3321272000.0, ""ebit"": -577434418000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1031692438687.3921}","{""operating_cash_flow"": 200406240000.0, ""investing_cash_flow"": -3901143463000.0, ""financing_cash_flow"": -25421828000.0, ""net_increased_decreased"": -3726159051000.0, ""capital_expenditure"": 237335599000.0, ""free_cash_flow"": 437741839000.0}"
ASHA.JK,2024-09-30,"{""total_current_asset"": 113195726023.0, ""total_non_current_asset"": 77560707012.0, ""total_asset"": 190756433035.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 308856007.0, ""total_current_liabilities"": 19823858838.0, ""total_non_current_liabilities"": 10953335245.0, ""total_liabilities"": 30777194083.0, ""total_equity"": 159979238952.0, ""total_debt"": 10595902855.0, ""stockholders_equity"": 159980157203.0}","{""total_revenue"": 173949702658.0, ""cost_of_revenue"": 151903595673.0, ""gross_income"": 22046106985.0, ""operating_expense"": 22148702907.0, ""operating_income"": 44194809892.0, ""non_operating_income_or_loss"": -43260865010.0, ""pretax_income"": 933944882.0, ""income_taxes"": -60218180.0, ""minorities"": 3328.0, ""net_income"": 873723374.0, ""interest_expense_non_operating"": 680355874.0, ""ebit"": 1614300756.0, ""ebitda"": null, ""diluted_shares_outstanding"": 5139549258.823529}","{""operating_cash_flow"": -25260129370.0, ""investing_cash_flow"": -58614180.0, ""financing_cash_flow"": 24396486848.0, ""net_increased_decreased"": -922256702.0, ""capital_expenditure"": 58614180.0, ""free_cash_flow"": -25201515190.0}"
GTSI.JK,2024-09-30,"{""total_current_asset"": 35244776.0, ""total_non_current_asset"": 77646905.0, ""total_asset"": 112891681.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 23718299.0, ""total_current_liabilities"": 14560878.0, ""total_non_current_liabilities"": 31619487.0, ""total_liabilities"": 46180365.0, ""total_equity"": 66711316.0, ""total_debt"": 20374563.0, ""stockholders_equity"": 54075417.0}","{""total_revenue"": 23712192.0, ""cost_of_revenue"": 14895625.0, ""gross_income"": 8816567.0, ""operating_expense"": 2713780.0, ""operating_income"": 11530347.0, ""non_operating_income_or_loss"": -4726603.0, ""pretax_income"": 6803744.0, ""income_taxes"": -276787.0, ""minorities"": 450844.0, ""net_income"": 6076113.0, ""interest_expense_non_operating"": 1249371.0, ""ebit"": 8053115.0, ""ebitda"": null, ""diluted_shares_outstanding"": 15819145370.49756}","{""operating_cash_flow"": 7696905.0, ""investing_cash_flow"": -3579971.0, ""financing_cash_flow"": -2205250.0, ""net_increased_decreased"": 1911684.0, ""capital_expenditure"": 3579971.0, ""free_cash_flow"": 11276876.0}"
ADMF.JK,2024-09-30,"{""total_current_asset"": null, ""total_non_current_asset"": null, ""total_asset"": 33442234000000.0, ""cash_only"": 204555000000.0, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 204555000000.0, ""total_current_liabilities"": null, ""total_non_current_liabilities"": null, ""total_liabilities"": 22210234000000.0, ""total_equity"": 11232000000000.0, ""total_debt"": null, ""stockholders_equity"": 11232000000000.0}","{""total_revenue"": 5107976000000.0, ""cost_of_revenue"": null, ""gross_income"": 5107976000000.0, ""operating_expense"": 3388865000000.0, ""operating_income"": -327248000000.0, ""non_operating_income_or_loss"": 1719111000000.0, ""pretax_income"": 1391863000000.0, ""income_taxes"": -277434000000.0, ""minorities"": null, ""net_income"": 1114429000000.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 1000.3850987432675}","{""operating_cash_flow"": -200232000000.0, ""investing_cash_flow"": -1105275000000.0, ""financing_cash_flow"": 2331935000000.0, ""net_increased_decreased"": 1026428000000.0, ""capital_expenditure"": 1101805000000.0, ""free_cash_flow"": 901573000000.0}"
MDLN.JK,2024-09-30,"{""total_current_asset"": 2624429648503.0, ""total_non_current_asset"": 10937065445785.0, ""total_asset"": 13561495094288.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 111394706517.0, ""total_current_liabilities"": 5542714932075.0, ""total_non_current_liabilities"": 4075358374028.0, ""total_liabilities"": 9618073306103.0, ""total_equity"": 3943421788185.0, ""total_debt"": 6327483782386.0, ""stockholders_equity"": 3944224594475.0}","{""total_revenue"": 712248746227.0, ""cost_of_revenue"": 411367061963.0, ""gross_income"": 300881684264.0, ""operating_expense"": 381243494854.0, ""operating_income"": 682125179118.0, ""non_operating_income_or_loss"": -825062693559.0, ""pretax_income"": -142937514441.0, ""income_taxes"": -23040395800.0, ""minorities"": -437128927.0, ""net_income"": -165977910241.0, ""interest_expense_non_operating"": 248941756791.0, ""ebit"": 106004242350.0, ""ebitda"": null, ""diluted_shares_outstanding"": 12363015781.478714}","{""operating_cash_flow"": -4645055805.0, ""investing_cash_flow"": -48596639319.0, ""financing_cash_flow"": -19715557226.0, ""net_increased_decreased"": -72957252350.0, ""capital_expenditure"": 17976989524.0, ""free_cash_flow"": 13331933719.0}"
