symbol,date,balance_sheet_metrics,income_stmt_metrics,cash_flow_metrics
TMAS.JK,2024-06-30,"{""total_current_assets"": 1052790000000.0, ""total_non_current_assets"": 2862465000000.0, ""total_assets"": 3915255000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 448295000000.0, ""total_current_liabilities"": 716105000000.0, ""total_non_current_liabilities"": 795160000000.0, ""total_liabilities"": 1511265000000.0, ""total_equity"": 2403990000000.0, ""total_debt"": 1084379000000.0, ""stockholders_equity"": 2336426000000.0}","{""total_revenue"": 2109539000000.0, ""cost_of_revenue"": 1661771000000.0, ""gross_income"": 447768000000.0, ""operating_expenses"": 114014000000.0, ""operating_income"": 561782000000.0, ""non_operating_income"": -225857000000.0, ""pretax_income"": 335925000000.0, ""income_taxes"": -35547000000.0, ""minorities"": 20130000000.0, ""net_income"": 280248000000.0, ""interest_expense_non_operating"": 34745000000.0, ""ebit"": 370670000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 56049600000.0}","{""net_operating_cash_flow"": 453867000000.0, ""net_investing_cash_flow"": -381994000000.0, ""net_financing_cash_flow"": -521043000000.0, ""net_increased_decreased"": -449170000000.0, ""capital_expenditure"": 385985000000.0, ""free_cash_flow"": 839852000000.0}"
KOKA.JK,2024-06-30,"{""total_current_assets"": 134871718160.0, ""total_non_current_assets"": 66815355750.0, ""total_assets"": 201687073910.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 5265141428.0, ""total_current_liabilities"": 27551802913.0, ""total_non_current_liabilities"": 504780390.0, ""total_liabilities"": 28056583303.0, ""total_equity"": 173630490607.0, ""total_debt"": 2312229658.0, ""stockholders_equity"": 173630490607.0}","{""total_revenue"": 43002045312.0, ""cost_of_revenue"": 32829588023.0, ""gross_income"": 10172457289.0, ""operating_expenses"": 6954689369.0, ""operating_income"": 17127146658.0, ""non_operating_income"": -13626040878.0, ""pretax_income"": 3501105780.0, ""income_taxes"": -1139554201.0, ""minorities"": null, ""net_income"": 2361551579.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 2845242866.2650604}","{""net_operating_cash_flow"": -24038936864.0, ""net_investing_cash_flow"": -689243756.0, ""net_financing_cash_flow"": 1223912174.0, ""net_increased_decreased"": -23504268446.0, ""capital_expenditure"": 760188161.0, ""free_cash_flow"": -23278748703.0}"
KIOS.JK,2024-06-30,"{""total_current_assets"": 59852153269.0, ""total_non_current_assets"": 99216101250.0, ""total_assets"": 159068254519.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 922202342.0, ""total_current_liabilities"": 15283551240.0, ""total_non_current_liabilities"": 578160973.0, ""total_liabilities"": 15861712213.0, ""total_equity"": 143206542306.0, ""total_debt"": null, ""stockholders_equity"": 142718405297.0}","{""total_revenue"": 40364700805.0, ""cost_of_revenue"": 39447689340.0, ""gross_income"": 917011465.0, ""operating_expenses"": 11634867501.0, ""operating_income"": 12551878966.0, ""non_operating_income"": -23336227970.0, ""pretax_income"": -10784349004.0, ""income_taxes"": 2318753599.0, ""minorities"": 38378578.0, ""net_income"": -8503973983.0, ""interest_expense_non_operating"": 61450000.0, ""ebit"": -10722899004.0, ""ebitda"": null, ""diluted_shares_outstanding"": 1076452402.9113925}","{""net_operating_cash_flow"": -183502213.0, ""net_investing_cash_flow"": -15502790.0, ""net_financing_cash_flow"": 0.0, ""net_increased_decreased"": -199005003.0, ""capital_expenditure"": 15502790.0, ""free_cash_flow"": -167999423.0}"
HALO.JK,2024-06-30,"{""total_current_assets"": 114027104825.0, ""total_non_current_assets"": 132927044200.0, ""total_assets"": 246954149025.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 16874487489.0, ""total_current_liabilities"": 38582408745.0, ""total_non_current_liabilities"": 37556442022.0, ""total_liabilities"": 76138850767.0, ""total_equity"": 170815298258.0, ""total_debt"": null, ""stockholders_equity"": 170815298258.0}","{""total_revenue"": 68149539500.0, ""cost_of_revenue"": 51237341432.0, ""gross_income"": 16912198068.0, ""operating_expenses"": 7468012486.0, ""operating_income"": 24380210554.0, ""non_operating_income"": -14849887434.0, ""pretax_income"": 9530323120.0, ""income_taxes"": -8395866204.0, ""minorities"": null, ""net_income"": 1134456916.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 5402175790.476191}","{""net_operating_cash_flow"": 29035605770.0, ""net_investing_cash_flow"": -1241780356.0, ""net_financing_cash_flow"": -17464317553.0, ""net_increased_decreased"": 10329507861.0, ""capital_expenditure"": 1241780356.0, ""free_cash_flow"": 30277386126.0}"
KOBX.JK,2024-06-30,"{""total_current_assets"": 2494578889075.0, ""total_non_current_assets"": 1088145759785.0, ""total_assets"": 3582724648860.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 45666667314.0, ""total_current_liabilities"": 2869339272912.0, ""total_non_current_liabilities"": 344141876804.0, ""total_liabilities"": 3213481149716.0, ""total_equity"": 369243499144.0, ""total_debt"": 1800394366031.0, ""stockholders_equity"": 366879799383.0}","{""total_revenue"": 888684827714.0, ""cost_of_revenue"": 717597116200.0, ""gross_income"": 171087711514.0, ""operating_expenses"": 133910966444.0, ""operating_income"": 304998677958.0, ""non_operating_income"": -414474181820.0, ""pretax_income"": -109475503862.0, ""income_taxes"": -1312789790.0, ""minorities"": 113150250.0, ""net_income"": -110901443902.0, ""interest_expense_non_operating"": 80015219285.0, ""ebit"": -29460284577.0, ""ebitda"": null, ""diluted_shares_outstanding"": 2272500000.0}","{""net_operating_cash_flow"": -414660721697.0, ""net_investing_cash_flow"": -77145642435.0, ""net_financing_cash_flow"": 423236748066.0, ""net_increased_decreased"": -68569616066.0, ""capital_expenditure"": 161751492491.0, ""free_cash_flow"": -252909229206.0}"
LAND.JK,2024-06-30,"{""total_current_assets"": 195991348140.0, ""total_non_current_assets"": 535131765618.0, ""total_assets"": 731123113758.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 8485505885.0, ""total_current_liabilities"": 221436218383.0, ""total_non_current_liabilities"": 53238969992.0, ""total_liabilities"": 274675188375.0, ""total_equity"": 456447925383.0, ""total_debt"": 113847191079.0, ""stockholders_equity"": 456447925383.0}",,"{""net_operating_cash_flow"": -21681126067.0, ""net_investing_cash_flow"": 1095340726.0, ""net_financing_cash_flow"": 11836335130.0, ""net_increased_decreased"": -8749450211.0, ""capital_expenditure"": null, ""free_cash_flow"": null}"
AKRA.JK,2024-06-30,"{""total_current_assets"": 16911885935000.0, ""total_non_current_assets"": 11585893884000.0, ""total_assets"": 28497779819000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 4823481164000.0, ""total_current_liabilities"": 10026200873000.0, ""total_non_current_liabilities"": 4259365002000.0, ""total_liabilities"": 14285565875000.0, ""total_equity"": 14212213944000.0, ""total_debt"": 5326330773000.0, ""stockholders_equity"": 11317079216000.0}","{""total_revenue"": 18650622468000.0, ""cost_of_revenue"": 17066764598000.0, ""gross_income"": 1583857870000.0, ""operating_expenses"": 452435269000.0, ""operating_income"": 2036293139000.0, ""non_operating_income"": -771145716000.0, ""pretax_income"": 1265147423000.0, ""income_taxes"": -179843001000.0, ""minorities"": 82324575000.0, ""net_income"": 1002979847000.0, ""interest_expense_non_operating"": 32968844000.0, ""ebit"": 1298116267000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 19735927725.304996}","{""net_operating_cash_flow"": -853196773000.0, ""net_investing_cash_flow"": -595117640000.0, ""net_financing_cash_flow"": -436418713000.0, ""net_increased_decreased"": -1884733126000.0, ""capital_expenditure"": 596459071000.0, ""free_cash_flow"": -256737702000.0}"
ASHA.JK,2024-06-30,"{""total_current_assets"": 120046242159.0, ""total_non_current_assets"": 79761597901.0, ""total_assets"": 199807840060.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 1915015530.0, ""total_current_liabilities"": 28821331294.0, ""total_non_current_liabilities"": 10981834682.0, ""total_liabilities"": 39803165976.0, ""total_equity"": 160004674084.0, ""total_debt"": 10674656130.0, ""stockholders_equity"": 160004674084.0}","{""total_revenue"": 105494939233.0, ""cost_of_revenue"": 90341625194.0, ""gross_income"": 15153314039.0, ""operating_expenses"": 15022117293.0, ""operating_income"": 30175431332.0, ""non_operating_income"": -29007509106.0, ""pretax_income"": 1167922226.0, ""income_taxes"": -268760392.0, ""minorities"": null, ""net_income"": 899161834.0, ""interest_expense_non_operating"": 449695652.0, ""ebit"": 1617617878.0, ""ebitda"": null, ""diluted_shares_outstanding"": 4995343522.222222}","{""net_operating_cash_flow"": -29055834813.0, ""net_investing_cash_flow"": -35961860.0, ""net_financing_cash_flow"": 29775699494.0, ""net_increased_decreased"": 683902821.0, ""capital_expenditure"": 35961860.0, ""free_cash_flow"": -29019872953.0}"
ERAL.JK,2024-06-30,"{""total_current_assets"": 1553059811428.0, ""total_non_current_assets"": 510977415962.0, ""total_assets"": 2064037227390.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 429252821213.0, ""total_current_liabilities"": 463835538745.0, ""total_non_current_liabilities"": 96639107085.0, ""total_liabilities"": 560474645830.0, ""total_equity"": 1503562581560.0, ""total_debt"": 115757865205.0, ""stockholders_equity"": 1502773922815.0}","{""total_revenue"": 2115922561575.0, ""cost_of_revenue"": 1835391821118.0, ""gross_income"": 280530740457.0, ""operating_expenses"": 193415226103.0, ""operating_income"": 473945966560.0, ""non_operating_income"": -359304739929.0, ""pretax_income"": 114641226631.0, ""income_taxes"": -24518061711.0, ""minorities"": -16501.0, ""net_income"": 90123181421.0, ""interest_expense_non_operating"": 4268057614.0, ""ebit"": 118909284245.0, ""ebitda"": null, ""diluted_shares_outstanding"": 5188438769.199769}","{""net_operating_cash_flow"": 2860080486.0, ""net_investing_cash_flow"": -41635876362.0, ""net_financing_cash_flow"": -25203102830.0, ""net_increased_decreased"": -63978898706.0, ""capital_expenditure"": 36080664395.0, ""free_cash_flow"": 38940744881.0}"
BAIK.JK,2024-06-30,"{""total_current_assets"": 99046703520.0, ""total_non_current_assets"": 37352991300.0, ""total_assets"": 136399694820.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 21747581605.0, ""total_current_liabilities"": 7786095351.0, ""total_non_current_liabilities"": 1194564697.0, ""total_liabilities"": 8980660048.0, ""total_equity"": 127419034772.0, ""total_debt"": 1065702029.0, ""stockholders_equity"": 126747124759.0}","{""total_revenue"": 93631757606.0, ""cost_of_revenue"": 73571153521.0, ""gross_income"": 20060604085.0, ""operating_expenses"": 14447453738.0, ""operating_income"": 34508057823.0, ""non_operating_income"": -28937878474.0, ""pretax_income"": 5570179349.0, ""income_taxes"": null, ""minorities"": -94900142.0, ""net_income"": 5665079491.0, ""interest_expense_non_operating"": 50855601.0, ""ebit"": 5621034950.0, ""ebitda"": null, ""diluted_shares_outstanding"": 308276286.97629166}","{""net_operating_cash_flow"": -38972517135.0, ""net_investing_cash_flow"": -9178060008.0, ""net_financing_cash_flow"": 63330487914.0, ""net_increased_decreased"": 15179910771.0, ""capital_expenditure"": 9178060008.0, ""free_cash_flow"": -29794457127.0}"
HRME.JK,2024-06-30,"{""total_current_assets"": 214078273473.0, ""total_non_current_assets"": 616326787504.0, ""total_assets"": 830405060977.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 203709573263.0, ""total_current_liabilities"": 36447000719.0, ""total_non_current_liabilities"": 231762496303.0, ""total_liabilities"": 268209497022.0, ""total_equity"": 562195563955.0, ""total_debt"": 227250211934.0, ""stockholders_equity"": 562193610618.0}","{""total_revenue"": 54637823659.0, ""cost_of_revenue"": 21117113146.0, ""gross_income"": 33520710513.0, ""operating_expenses"": 26296056923.0, ""operating_income"": 59816767436.0, ""non_operating_income"": -137983997330.0, ""pretax_income"": -78167229894.0, ""income_taxes"": -511100782.0, ""minorities"": -171244.0, ""net_income"": -78678159432.0, ""interest_expense_non_operating"": 6680561327.0, ""ebit"": -71486668567.0, ""ebitda"": null, ""diluted_shares_outstanding"": 5978583543.465046}","{""net_operating_cash_flow"": -12983253326.0, ""net_investing_cash_flow"": 213027157493.0, ""net_financing_cash_flow"": -12045289590.0, ""net_increased_decreased"": 187998614577.0, ""capital_expenditure"": 1529352864.0, ""free_cash_flow"": -11453900462.0}"
SIDO.JK,2024-06-30,"{""total_current_assets"": 2047623000000.0, ""total_non_current_assets"": 1775413000000.0, ""total_assets"": 3823036000000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 719779000000.0, ""total_current_liabilities"": 313811000000.0, ""total_non_current_liabilities"": 40021000000.0, ""total_liabilities"": 353832000000.0, ""total_equity"": 3469204000000.0, ""total_debt"": 4891000000.0, ""stockholders_equity"": 3469197000000.0}","{""total_revenue"": 1896492000000.0, ""cost_of_revenue"": 792889000000.0, ""gross_income"": 1103603000000.0, ""operating_expenses"": 351696000000.0, ""operating_income"": 1455299000000.0, ""non_operating_income"": -673772000000.0, ""pretax_income"": 781527000000.0, ""income_taxes"": -173037000000.0, ""minorities"": null, ""net_income"": 608490000000.0, ""interest_expense_non_operating"": 510000000.0, ""ebit"": 782037000000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 30004.437869822486}","{""net_operating_cash_flow"": 457028000000.0, ""net_investing_cash_flow"": -28279000000.0, ""net_financing_cash_flow"": -544500000000.0, ""net_increased_decreased"": -115751000000.0, ""capital_expenditure"": 28292000000.0, ""free_cash_flow"": 485320000000.0}"
MERK.JK,2024-06-30,"{""total_current_assets"": 739506582000.0, ""total_non_current_assets"": 229865612000.0, ""total_assets"": 969372194000.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 77186881000.0, ""total_current_liabilities"": 230262846000.0, ""total_non_current_liabilities"": 39392452000.0, ""total_liabilities"": 269655298000.0, ""total_equity"": 699716896000.0, ""total_debt"": null, ""stockholders_equity"": 699716896000.0}","{""total_revenue"": 471205567000.0, ""cost_of_revenue"": 318999934000.0, ""gross_income"": 152205633000.0, ""operating_expenses"": 100861781000.0, ""operating_income"": 253067414000.0, ""non_operating_income"": -190858774000.0, ""pretax_income"": 62208640000.0, ""income_taxes"": -15010537000.0, ""minorities"": 0.0, ""net_income"": 47198103000.0, ""interest_expense_non_operating"": 1449764000.0, ""ebit"": 63658404000.0, ""ebitda"": null, ""diluted_shares_outstanding"": 449505742.85714287}","{""net_operating_cash_flow"": 26977424000.0, ""net_investing_cash_flow"": -1193272000.0, ""net_financing_cash_flow"": -150034096000.0, ""net_increased_decreased"": -124249944000.0, ""capital_expenditure"": 1193272000.0, ""free_cash_flow"": 28170696000.0}"
SOFA.JK,2024-06-30,"{""total_current_assets"": 33156465255.0, ""total_non_current_assets"": 31078852883.0, ""total_assets"": 64235318138.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 4826944193.0, ""total_current_liabilities"": 14698390087.0, ""total_non_current_liabilities"": 3660770055.0, ""total_liabilities"": 18359160142.0, ""total_equity"": 45876157996.0, ""total_debt"": 1439423861.0, ""stockholders_equity"": 45876157546.0}","{""total_revenue"": 23848319292.0, ""cost_of_revenue"": 11981868986.0, ""gross_income"": 11866450306.0, ""operating_expenses"": 11055960837.0, ""operating_income"": 22922411143.0, ""non_operating_income"": -22247589110.0, ""pretax_income"": 674822033.0, ""income_taxes"": -142933554.0, ""minorities"": 7.0, ""net_income"": 531888472.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 949800842.8571428}","{""net_operating_cash_flow"": -261693954.0, ""net_investing_cash_flow"": -1058698274.0, ""net_financing_cash_flow"": -2269572004.0, ""net_increased_decreased"": -3589964232.0, ""capital_expenditure"": 1058698274.0, ""free_cash_flow"": 797004320.0}"
GEMS.JK,2024-06-30,"{""total_current_assets"": 641261396.0, ""total_non_current_assets"": 524722718.0, ""total_assets"": 1165984114.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 298747749.0, ""total_current_liabilities"": 351736604.0, ""total_non_current_liabilities"": 68840899.0, ""total_liabilities"": 420577503.0, ""total_equity"": 745406611.0, ""total_debt"": 114177643.0, ""stockholders_equity"": 735347354.0}","{""total_revenue"": 1367203110.0, ""cost_of_revenue"": 733492470.0, ""gross_income"": 633710640.0, ""operating_expenses"": 214758993.0, ""operating_income"": 848469633.0, ""non_operating_income"": -429604210.0, ""pretax_income"": 418865423.0, ""income_taxes"": -95504225.0, ""minorities"": 6445531.0, ""net_income"": 316915667.0, ""interest_expense_non_operating"": 5745129.0, ""ebit"": 424610552.0, ""ebitda"": null, ""diluted_shares_outstanding"": 5868808648.148149}","{""net_operating_cash_flow"": 436549659.0, ""net_investing_cash_flow"": -71830614.0, ""net_financing_cash_flow"": -383477047.0, ""net_increased_decreased"": -18758002.0, ""capital_expenditure"": 5335122.0, ""free_cash_flow"": 441884781.0}"
ACRO.JK,2024-06-30,"{""total_current_assets"": 90058598137.0, ""total_non_current_assets"": 136733453380.0, ""total_assets"": 226792051517.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 54432664028.0, ""total_current_liabilities"": 36781545954.0, ""total_non_current_liabilities"": 2670403618.0, ""total_liabilities"": 39451949572.0, ""total_equity"": 187340101945.0, ""total_debt"": 33207720068.0, ""stockholders_equity"": 187340101945.0}","{""total_revenue"": 23229449449.0, ""cost_of_revenue"": 12932024265.0, ""gross_income"": 10297425184.0, ""operating_expenses"": 2453275316.0, ""operating_income"": 12750700500.0, ""non_operating_income"": -6830226603.0, ""pretax_income"": 5920473897.0, ""income_taxes"": -1247058512.0, ""minorities"": null, ""net_income"": 4673415385.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 3469241619.033479}","{""net_operating_cash_flow"": 2894733678.0, ""net_investing_cash_flow"": -886210632.0, ""net_financing_cash_flow"": 50173016366.0, ""net_increased_decreased"": 52181539412.0, ""capital_expenditure"": 886210632.0, ""free_cash_flow"": 3780944310.0}"
GTSI.JK,2024-06-30,"{""total_current_assets"": 29477390.0, ""total_non_current_assets"": 78699686.0, ""total_assets"": 108177076.0, ""cash_only"": null, ""total_cash_and_due_from_banks"": null, ""cash_and_short_term_investments"": 16874713.0, ""total_current_liabilities"": 14088730.0, ""total_non_current_liabilities"": 31271486.0, ""total_liabilities"": 45360216.0, ""total_equity"": 62816860.0, ""total_debt"": 20374563.0, ""stockholders_equity"": 50787784.0}","{""total_revenue"": 15277673.0, ""cost_of_revenue"": 10008618.0, ""gross_income"": 5269055.0, ""operating_expenses"": 1775814.0, ""operating_income"": 7044869.0, ""non_operating_income"": -4259929.0, ""pretax_income"": 2784940.0, ""income_taxes"": -178188.0, ""minorities"": -156228.0, ""net_income"": 2762980.0, ""interest_expense_non_operating"": null, ""ebit"": null, ""ebitda"": null, ""diluted_shares_outstanding"": 15819142767.0}","{""net_operating_cash_flow"": 829206.0, ""net_investing_cash_flow"": -3534176.0, ""net_financing_cash_flow"": -2205000.0, ""net_increased_decreased"": -4909970.0, ""capital_expenditure"": 3534176.0, ""free_cash_flow"": 4363382.0}"
